branch,Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Events_for_Starved_Objects,Sched_Event_Swaps_Success,Sched_Event_Swaps_Failed,Average_Memory_Usage_(MB)
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,78.7422,16384,8528103,0,7684,0,322,213,9840,7684,8527985,8520419,16400,542,6,1165
fossil_thread,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,151.79,16384,8520466,0,47,0,12,0,65,47,8520470,8520419,16385,12,0,898
fossil_thread,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,151.4,16384,8521028,0,609,0,73,2,366,609,8521011,8520419,16388,81,0,917
fossil_thread,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,149.794,16384,8520695,0,276,0,47,0,183,276,8520705,8520419,16388,52,0,1176
fossil_thread,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,151.494,16384,8520802,0,383,0,44,3,223,383,8520819,8520419,16389,43,0,967
fossil_thread,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,152.318,16384,8520662,0,243,0,45,0,235,243,8520655,8520419,16386,53,0,1083
fossil_thread,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,101.807,16384,8525937,0,5518,0,260,136,1889,5518,8525915,8520419,16402,389,15,1040
fossil_thread,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,103.219,16384,8529987,0,9568,0,310,243,2592,9568,8529981,8520419,16433,524,21,877
fossil_thread,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,104.471,16384,8537228,0,16809,0,406,345,3644,16809,8537262,8520419,16522,657,36,812
fossil_thread,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,100.868,16384,8526936,0,6517,0,213,154,1583,6517,8526963,8520419,16411,368,0,1144
fossil_thread,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,101.834,16384,8529458,0,9039,0,253,229,2284,9039,8529488,8520419,16431,471,5,1028
fossil_thread,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,114.918,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,562
fossil_thread,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,115.164,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,518
fossil_thread,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,114.979,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,499
fossil_thread,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,111.707,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,508
fossil_thread,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,111.993,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,527
fossil_thread,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,77.4605,16384,8525945,0,5526,0,249,117,6988,5526,8525984,8520419,16446,321,0,1080
fossil_thread,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,76.7362,16384,8522904,0,2485,0,185,44,3868,2485,8522847,8520419,16390,250,0,946
fossil_thread,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,78.723,16384,8524008,0,3589,0,191,86,4413,3589,8524098,8520419,16419,260,0,1048
fossil_thread,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,76.691,16384,8524726,0,4307,0,341,72,7628,4307,8524605,8520419,16398,412,8,1199
fossil_thread,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,79.2728,16384,8524983,0,4564,0,279,85,6260,4564,8524906,8520419,16402,366,4,1142
