branch,Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Events_for_Starved_Objects,Sched_Event_Swaps_Success,Sched_Event_Swaps_Failed,Average_Memory_Usage_(MB)
UnifiedMainBranch,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,5,187.893,16384,8520567,0,148,0,30,0,61,148,8520568,8520419,16385,0,0,889
UnifiedMainBranch,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,5,186.77,16384,8520420,0,1,0,1,0,4,1,8520420,8520419,16384,0,0,691
UnifiedMainBranch,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,5,186.352,16384,8520461,0,42,0,15,0,37,42,8520459,8520419,16384,0,0,757
UnifiedMainBranch,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,5,187.659,16384,8520488,0,69,0,17,0,27,69,8520490,8520419,16385,0,0,956
UnifiedMainBranch,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,5,186.701,16384,8520492,0,73,0,18,0,32,73,8520500,8520419,16386,0,0,764
UnifiedMainBranch,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,153.123,16384,8520429,0,10,0,4,0,20,10,8520431,8520419,16384,0,0,337
UnifiedMainBranch,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,152.473,16384,8520428,0,9,0,5,0,20,9,8520429,8520419,16384,0,0,471
UnifiedMainBranch,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,153.118,16384,8520426,0,7,0,4,0,16,7,8520427,8520419,16384,0,0,322
UnifiedMainBranch,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,152.793,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,481
UnifiedMainBranch,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,153.137,16384,8520532,0,113,0,32,0,114,113,8520536,8520419,16386,0,0,575
UnifiedMainBranch,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,141.614,16384,8520433,0,14,0,8,0,40,14,8520436,8520419,16384,0,0,1130
UnifiedMainBranch,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,141.384,16384,8520434,0,15,0,11,0,57,15,8520435,8520419,16384,0,0,673
UnifiedMainBranch,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,141.622,16384,8520422,0,3,0,3,0,13,3,8520423,8520419,16384,0,0,902
UnifiedMainBranch,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,142.245,16384,8520432,0,13,0,7,0,34,13,8520435,8520419,16385,0,0,1407
UnifiedMainBranch,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,141.739,16384,8520427,0,8,0,3,0,18,8,8520429,8520419,16384,0,0,879
