branch,Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Events_for_Starved_Objects,Sched_Event_Swaps_Success,Sched_Event_Swaps_Failed,Average_Memory_Usage_(MB)
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,asynchronous,5,11.8767,10000,6029984,36395,215748,4784,54374,17476,152220,220532,6085816,5845845,11470,324628,222,153
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,asynchronous,5,12.1525,10000,6057010,36071,242774,4460,53664,20794,158692,247234,6120308,5845847,11488,328234,188,148
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,asynchronous,5,11.8566,10000,5988787,34856,174551,3245,49020,13882,134453,177789,6040872,5845840,11826,314375,229,148
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,asynchronous,5,12.1552,10000,6067117,35879,252881,4268,56686,20042,163922,257149,6124703,5845846,11490,331340,238,156
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,asynchronous,5,11.699,10000,6001060,35384,186824,3773,48555,15237,135447,190597,6059766,5845847,11647,315923,239,150
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,asynchronous,8,13.2903,10000,5906842,35218,92606,3607,27310,9088,143233,96213,5971640,5845845,12127,273421,103,135
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,asynchronous,8,13.3609,10000,5916779,36897,102543,5286,28674,10154,151991,107829,5977112,5845843,11428,277179,98,137
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,asynchronous,8,13.7051,10000,5949532,37672,135296,6061,31858,14201,186097,141357,6011826,5845847,11855,285522,106,143
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,asynchronous,8,13.6577,10000,5912738,36352,98502,4741,26619,10991,151378,103242,5982266,5845846,12164,275130,94,141
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,asynchronous,8,13.3272,10000,5905216,33924,90980,2313,27014,9580,144187,93293,5967345,5845847,11564,275111,77,134
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,asynchronous,8,12.343,10000,5970706,35730,156470,4119,37004,14708,202492,160589,6031882,5845847,11224,295052,145,146
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,asynchronous,8,12.3657,10000,5936691,34054,122455,2443,33792,11919,179101,124898,6003574,5845847,11686,287352,129,142
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,asynchronous,8,12.159,10000,5919143,33847,104907,2236,31551,9382,158852,107143,5977682,5845847,11902,282856,115,142
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,asynchronous,8,12.313,10000,5957213,36691,142977,5080,36248,11746,187716,148057,6010864,5845847,11501,289799,132,146
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,asynchronous,8,12.4614,10000,5989094,35965,174858,4354,40288,15732,220080,179212,6048011,5845844,11902,300565,160,137
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,asynchronous,8,11.3381,10000,6000203,35617,185965,4007,49552,14176,246737,189919,6055634,5845831,11724,315035,190,141
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,asynchronous,8,11.4125,10000,6010917,35652,196681,4041,50097,16669,255849,200722,6066271,5845847,12153,318414,235,146
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,asynchronous,8,11.7847,10000,6078283,36934,264047,5323,57648,23106,316640,269370,6140335,5845847,11646,336848,227,145
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,asynchronous,8,11.6252,10000,6049413,36421,235177,4810,55429,19379,286990,239987,6123431,5845847,11989,326438,256,146
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,asynchronous,8,11.8227,10000,6090482,36413,276246,4802,58687,22222,314698,281048,6160465,5845846,12206,335393,234,149
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,asynchronous,10,13.1846,10000,5915685,37494,101449,5883,29309,9245,198051,107332,5974566,5845845,11625,275436,110,131
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,asynchronous,10,13.2425,10000,5911927,34750,97691,3139,25123,11354,190114,100830,5978795,5845845,11925,274145,61,133
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,asynchronous,10,13.3401,10000,5904415,36592,90179,4981,25588,9560,181297,95160,5972069,5845843,11696,271547,78,132
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,asynchronous,10,13.1866,10000,5915632,36778,101396,5167,27294,10475,196000,106562,5987497,5845844,11981,274595,100,132
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,asynchronous,10,13.3507,10000,5941653,37274,127417,5663,32373,13005,241112,133080,6006255,5845847,11668,284101,100,145
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,asynchronous,10,11.9285,10000,5919425,34266,105189,2655,30326,8482,195873,107844,5966263,5845837,11343,279717,139,143
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,asynchronous,10,12.6613,10000,6037693,35233,223457,3622,46077,20176,344610,227079,6104529,5845844,12349,312331,149,138
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,asynchronous,10,12.1966,10000,5972072,36642,157836,5031,39263,13711,275719,162867,6029033,5845847,11557,294521,117,138
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,asynchronous,10,12.3167,10000,5947922,34704,133686,3093,35061,12535,244264,136779,6009234,5845846,11987,288948,124,142
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,asynchronous,10,12.4747,10000,5969180,35734,154944,4123,39118,13906,271337,159067,6035204,5845843,12813,294213,137,141
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,asynchronous,10,11.2885,10000,6027255,35049,213019,3438,50190,16303,334642,216457,6079978,5845847,11074,318453,189,140
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,asynchronous,10,11.3126,10000,6019604,35304,205368,3693,53950,16369,356027,209060,6082402,5845847,12016,322494,185,144
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,asynchronous,10,10.9994,10000,5978023,34981,163787,3370,44840,12914,286575,167146,6030958,5845814,11448,308064,221,144
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,asynchronous,10,11.4521,10000,6039065,35859,224829,4248,52035,17794,353116,229077,6093481,5845847,11462,322334,217,148
master,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,asynchronous,10,10.9833,10000,5996983,34916,182746,3306,48311,13891,313478,186052,6045093,5845769,11179,313965,218,150
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,synchronous,5,14.0159,10000,5906814,36834,92578,5223,26529,9516,77613,97801,5971992,5845847,12365,272358,75,140
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,synchronous,5,13.5063,10000,5900798,36499,86561,4888,23432,8414,68774,91448,5949427,5845844,11238,268903,87,140
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,synchronous,5,14.4506,10000,6035605,41553,221369,9942,44751,22469,147240,231311,6108800,5845845,12148,310184,129,139
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,synchronous,5,14.2186,10000,5950349,37647,136113,6036,31829,13809,98831,142149,6016972,5845847,12069,284305,85,137
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,synchronous,5,13.9743,10000,5919402,36268,105166,4657,27326,12125,86231,109823,5991939,5845847,12681,275904,73,147
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,synchronous,5,13.0749,10000,5967861,36682,153625,5071,37934,14900,113527,158696,6038850,5845847,11853,294837,101,142
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,synchronous,5,13.1581,10000,5985333,37371,171097,5760,40825,15853,122116,176857,6050841,5845842,12196,300132,146,137
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,synchronous,5,12.5109,10000,5913113,34929,98877,3318,29256,8484,81014,102195,5961133,5845844,11116,278130,104,144
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,synchronous,5,13.0336,10000,6000405,36130,186169,4519,42744,17998,131346,190688,6075709,5845847,12088,304295,172,144
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,synchronous,5,13.2075,10000,5986158,37428,171922,5817,41689,15657,124130,177739,6052235,5845845,12039,299745,124,137
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,synchronous,5,11.9605,10000,6002938,36295,188702,4684,48213,16758,137347,193386,6063806,5845837,11271,317343,210,134
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,synchronous,5,11.8577,10000,5999429,35163,185193,3552,49496,16036,139083,188743,6058236,5845818,11700,316544,204,128
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,synchronous,5,12.3842,10000,6097140,37101,282904,5490,62872,24327,185326,288394,6167765,5845847,12073,342125,293,127
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,synchronous,5,11.9749,10000,5977980,35189,163744,3578,45963,14369,127936,167322,6037464,5845847,11847,311665,174,133
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,synchronous,5,12.5734,10000,6130559,37429,316321,5821,65089,25062,192670,322113,6195732,5845847,12097,345769,230,138
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,synchronous,8,13.0682,10000,5885770,36643,71534,5032,20422,7142,108356,76566,5943069,5845847,11498,262135,60,133
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,synchronous,8,13.6115,10000,5957369,38956,143133,7345,33446,14050,188376,150478,6025069,5845844,11876,286398,97,133
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,synchronous,8,13.3084,10000,5875632,33476,61396,1865,20065,6330,102111,63261,5933718,5845839,11632,262663,72,136
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,synchronous,8,13.3291,10000,5906789,37073,92553,5462,24479,9835,135041,98015,5972689,5845847,11753,271619,67,131
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,synchronous,8,13.3323,10000,5915121,37365,100885,5754,27591,10410,151204,106639,5980699,5845839,11640,274771,111,131
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,synchronous,8,12.5764,10000,6023172,36927,208936,5316,45317,20352,259809,214252,6101248,5845840,11960,310159,119,139
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,synchronous,8,12.3846,10000,5944455,35737,130219,4126,33825,10343,171145,134345,5991755,5845841,11163,285585,147,138
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,synchronous,8,12.442,10000,5966092,35486,151856,3875,37879,14072,203044,155730,6026964,5845846,11663,295410,134,139
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,synchronous,8,12.2791,10000,5935760,34638,121524,3027,33037,11619,173151,124549,6001552,5845831,12209,284855,129,136
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,synchronous,8,12.5376,10000,5976455,36635,162219,5024,38630,13667,204965,167243,6031904,5845842,11959,294803,135,135
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,synchronous,8,11.9834,10000,6039307,36486,225071,4875,54189,19976,285383,229946,6118464,5845847,12397,326624,228,134
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,synchronous,8,11.386,10000,5992602,34987,178385,3370,46886,14837,234957,181723,6049952,5845671,11854,312475,185,135
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,synchronous,8,12.2248,10000,6097737,35603,283501,3992,62037,23472,331180,287493,6163063,5845847,12047,343010,249,125
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,synchronous,8,11.5238,10000,6032153,35974,217917,4363,54564,18579,280203,222280,6093371,5845847,12278,325896,214,127
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,synchronous,8,11.4706,10000,5976031,35598,161794,3988,44691,13783,222720,165748,6046333,5845825,13211,305549,189,126
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,synchronous,10,13.3198,10000,5917399,35091,103163,3480,27401,9243,191693,106643,5965001,5845847,11914,274391,129,142
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,synchronous,10,12.7473,10000,5878098,33080,63862,1469,20849,6582,139636,65331,5936563,5845847,11471,263775,54,130
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,synchronous,10,13.6135,10000,5981775,38780,167539,7169,36935,18177,291465,174708,6063655,5845847,12592,295651,101,134
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,synchronous,10,12.8251,10000,5900469,33528,86233,1917,24804,9481,176531,88149,5968190,5845843,11368,272081,66,139
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,3,multiset,3,,synchronous,10,13.068,10000,5925714,36294,111478,4683,30240,11316,217551,116161,5987973,5845846,11872,280519,80,128
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,synchronous,10,12.4135,10000,5991530,36804,177294,5193,41511,16902,298703,182485,6058314,5845814,11842,304690,135,127
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,synchronous,10,12.7217,10000,5992095,36678,177859,5067,41159,16696,298129,182926,6072072,5845841,13007,298854,158,136
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,synchronous,10,12.3194,10000,5992623,36853,178387,5242,41657,15635,297329,183629,6053533,5845844,11695,301396,170,131
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,synchronous,10,12.3303,10000,5972018,37405,157782,5794,38948,16121,286687,163576,6047756,5845847,11893,300037,135,133
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,4,multiset,4,,synchronous,10,12.3484,10000,6004739,36898,190503,5287,43157,16848,312734,195790,6059383,5845840,11565,304451,129,135
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,synchronous,10,11.6812,10000,6005164,35981,190928,4370,48485,18109,333537,195298,6102268,5845847,13539,317654,220,135
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,synchronous,10,11.0666,10000,6006078,34832,191842,3221,49432,15426,326297,195061,6061728,5845846,12050,315847,214,134
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,synchronous,10,11.6608,10000,6051597,36143,237363,4532,56658,19764,387897,241893,6115021,5845834,11701,330413,242,127
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,synchronous,10,11.6993,10000,6069145,37465,254909,5854,57963,22420,406086,260747,6152190,5845843,14066,333623,209,123
SynGVT,pcs,"mpirun-np2-hostolaf,honi./pcs_sim",500,6,multiset,6,,synchronous,10,11.417,10000,6026813,35925,212577,4314,51368,17437,348614,216891,6086866,5845791,12833,319683,199,122
